CCn1nc(C#Cc2cc(ccc2C)C(=O)Nc2ccc(CN3CCN(C)CC3)c(c2)C(F)(F)F)c2c(N)ncnc12;InChI=1S/C30H31F3N8O/c1-4-41-28-26(27(34)35-18-36-28)25(38-41)10-8-20-15-21(6-5-19(20)2)29(42)37-23-9-7-22(24(16-23)30(31,32)33)17-40-13-11-39(3)12-14-40/h5-7,9,15-16,18H,4,11-14,17H2,1-3H3,(H,37,42)(H2,34,35,36);BNRXMSGHPVYSDK-UHFFFAOYSA-N;50086441;CHEMBL3426225;5;8.30102999566398
CN[C@@H]1CC2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13;InChI=1S/C28H26N4O3/c1-28-26(34-3)17(29-2)12-20(35-28)31-18-10-6-4-8-14(18)22-23-16(13-30-27(23)33)21-15-9-5-7-11-19(15)32(28)25(21)24(22)31/h4-11,17,20,26,29H,12-13H2,1-3H3,(H,30,33)/t17-,20?,26-,28+/m1/s1;HKSZLNNOFSGOKW-ZGQXJOJZSA-N;50059889;(staurosporine)3-methoxy-2-methyl-4-methylamino-(2S,3S,4S,6S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::12-[3-methoxy-2,6-dimethyl-4-methylamino-(2S,3R,4R,6S)-tetrahydro-2H-2-pyranyl]-6,7,12,13-tetrahydro-5H-indolo[2,3-a]pyrrolo[3,4-c]carbazol-5-one::12-[3-methoxy-6-methyl-4-methylamino-(2S,3R,4R,6S)-tetrahydro-2H-2-pyranyl]-6,7,12,13-tetrahydro-5H-indolo[2,3-a]pyrrolo[3,4-c]carbazol-5-one::15,16-dimethoxy-15-methyl-17-methylamino-(15S)-4,14,20-triazaheptacyclo[12.12.2.02,6.07,28.08,13.020,27.021,26]octacosa-1(27),2(6),7(28),8(13),9,11,21(26),22,24-nonaen-3-one::2-Amino-4-(2-amino-2-phenyl-ethyl)-6-(2-hydroxy-phenyl)-nicotinonitrile::3-methoxy-2-methyl-4-methylamino-(2R,3S,4S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14,19,21(26),22,24,27-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2R,3S,4S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2R,3S,4S,6S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2R,3S,4S,6S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21(26),22,24-nonaen-16-one(Staurosporine)::3-methoxy-2-methyl-4-methylamino-(2R,3S,4S,6S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21,23,25-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2R,3S,4S,6S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14,19,21(26),22,24,27-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2R,3S,4S,6S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2S,3R,4R)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2S,3R,4R)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14,19,21(26),22,24,27-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2S,3R,4R,6R)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2S,3R,4R,6R)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2S,3S,4S,6R)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21,23,25-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14,19,21(26),22,24,27-nonaen-16-one::3-methoxy-4-methylamino-(2R,3S,4S,6S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-4-methylamino-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::8,12-Epoxy-1H,8H-2,7b,12a-triazadibenzo(a,g)cyclonona(cde)trinden-1-one,2,3,9,10,11,12-hexahydro-9-methoxy-8-methyl-10-(methylamino)-, (8alpha,9beta,10beta,12alpha)-(+)-::AM-2282::CHEMBL162::Indolocarbazole nitrogen derivative::Isoindolinone Urea derivative::staurosporin;5;8.30102999566398
Cc1ccc(cc1)-c1nn(c2ncnc(N)c12)C(C)(C)C;InChI=1S/C16H19N5/c1-10-5-7-11(8-6-10)13-12-14(17)18-9-19-15(12)21(20-13)16(2,3)4/h5-9H,1-4H3,(H2,17,18,19);ZVPDNRVYHLRXLX-UHFFFAOYSA-N;25116;1-tert-butyl-3-(4-methylphenyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine::CHEMBL306380::PP1::cid_1400;6;8.22184874961636
Nc1ncnc2n(nc(-c3ccc(Oc4ccccc4)cc3)c12)[C@@H]1CC[C@@H](CC1)NC(=O)C=C;InChI=1S/C26H26N6O2/c1-2-22(33)30-18-10-12-19(13-11-18)32-26-23(25(27)28-16-29-26)24(31-32)17-8-14-21(15-9-17)34-20-6-4-3-5-7-20/h2-9,14-16,18-19H,1,10-13H2,(H,30,33)(H2,27,28,29)/t18-,19+;SSDFTYWIYVWCIE-KDURUIRLSA-N;97672;US8476284, 40::US9133201, 10::US9181263, 9::US9278100, 9;7.1;8.14874165128093
Nc1ncnc2n(nc(-c3ccc(Oc4ccccc4)cc3)c12)[C@@H]1CC[C@@H](CC1)NC(=O)C=C;InChI=1S/C26H26N6O2/c1-2-22(33)30-18-10-12-19(13-11-18)32-26-23(25(27)28-16-29-26)24(31-32)17-8-14-21(15-9-17)34-20-6-4-3-5-7-20/h2-9,14-16,18-19H,1,10-13H2,(H,30,33)(H2,27,28,29)/t18-,19+;SSDFTYWIYVWCIE-KDURUIRLSA-N;97672;US8476284, 40::US9133201, 10::US9181263, 9::US9278100, 9;7.1;8.14874165128093
CCn1c(cc2c1nc(Nc1nc(C)c(C)s1)c1ncn(C)c21)C(=O)N(C1CC1)C1CC1;InChI=1S/C23H27N7OS/c1-5-29-17(22(31)30(14-6-7-14)15-8-9-15)10-16-19-18(24-11-28(19)4)20(26-21(16)29)27-23-25-12(2)13(3)32-23/h10-11,14-15H,5-9H2,1-4H3,(H,25,26,27);IHSTUTBJVPZZHZ-UHFFFAOYSA-N;50121391;CHEMBL3622137;10;8
CN[C@@H]1CC2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13;InChI=1S/C28H26N4O3/c1-28-26(34-3)17(29-2)12-20(35-28)31-18-10-6-4-8-14(18)22-23-16(13-30-27(23)33)21-15-9-5-7-11-19(15)32(28)25(21)24(22)31/h4-11,17,20,26,29H,12-13H2,1-3H3,(H,30,33)/t17-,20?,26-,28+/m1/s1;HKSZLNNOFSGOKW-ZGQXJOJZSA-N;50059889;(staurosporine)3-methoxy-2-methyl-4-methylamino-(2S,3S,4S,6S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::12-[3-methoxy-2,6-dimethyl-4-methylamino-(2S,3R,4R,6S)-tetrahydro-2H-2-pyranyl]-6,7,12,13-tetrahydro-5H-indolo[2,3-a]pyrrolo[3,4-c]carbazol-5-one::12-[3-methoxy-6-methyl-4-methylamino-(2S,3R,4R,6S)-tetrahydro-2H-2-pyranyl]-6,7,12,13-tetrahydro-5H-indolo[2,3-a]pyrrolo[3,4-c]carbazol-5-one::15,16-dimethoxy-15-methyl-17-methylamino-(15S)-4,14,20-triazaheptacyclo[12.12.2.02,6.07,28.08,13.020,27.021,26]octacosa-1(27),2(6),7(28),8(13),9,11,21(26),22,24-nonaen-3-one::2-Amino-4-(2-amino-2-phenyl-ethyl)-6-(2-hydroxy-phenyl)-nicotinonitrile::3-methoxy-2-methyl-4-methylamino-(2R,3S,4S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14,19,21(26),22,24,27-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2R,3S,4S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2R,3S,4S,6S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2R,3S,4S,6S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21(26),22,24-nonaen-16-one(Staurosporine)::3-methoxy-2-methyl-4-methylamino-(2R,3S,4S,6S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21,23,25-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2R,3S,4S,6S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14,19,21(26),22,24,27-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2R,3S,4S,6S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2S,3R,4R)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2S,3R,4R)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14,19,21(26),22,24,27-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2S,3R,4R,6R)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2S,3R,4R,6R)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2S,3S,4S,6R)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21,23,25-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14,19,21(26),22,24,27-nonaen-16-one::3-methoxy-4-methylamino-(2R,3S,4S,6S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-4-methylamino-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::8,12-Epoxy-1H,8H-2,7b,12a-triazadibenzo(a,g)cyclonona(cde)trinden-1-one,2,3,9,10,11,12-hexahydro-9-methoxy-8-methyl-10-(methylamino)-, (8alpha,9beta,10beta,12alpha)-(+)-::AM-2282::CHEMBL162::Indolocarbazole nitrogen derivative::Isoindolinone Urea derivative::staurosporin;15;7.82390874094432
Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2c1;InChI=1S/C28H31N5O/c1-19-7-6-8-20(2)26(19)22-17-21(3)27-25(18-22)31-32-28(30-27)29-23-9-11-24(12-10-23)34-16-15-33-13-4-5-14-33/h6-12,17-18H,4-5,13-16H2,1-3H3,(H,29,30,32);YJSFAHMGDRBZGH-UHFFFAOYSA-N;50193874;7-(2,6-dimethylphenyl)-5-methyl-N-(4-(2-(pyrrolidin-1-yl)ethoxy)phenyl)benzo[e][1,2,4]triazin-3-amine::7-(2,6-dimethylphenyl)-5-methyl-N-[4-(2-pyrrolidin-1-ylethoxy)phenyl]-1,2,4-benzotriazin-3-amine::CHEMBL436137::US8481536, 322;23;7.63827216398241
Cc1c(Nc2c(cnc3sc(\C=C\C(=O)N4CCCC4)cc23)C#N)ccc2[nH]ccc12;InChI=1S/C24H21N5OS/c1-15-18-8-9-26-21(18)6-5-20(15)28-23-16(13-25)14-27-24-19(23)12-17(31-24)4-7-22(30)29-10-2-3-11-29/h4-9,12,14,26H,2-3,10-11H2,1H3,(H,27,28)/b7-4+;CRPUDAVZTZIKMJ-QPJJXVBHSA-N;50263132;4-(4-methyl-1H-indol-5-ylamino)-2-(3-oxo-3-(pyrrolidin-1-yl)prop-1-enyl)thieno[2,3-b]pyridine-5-carbonitrile::CHEMBL477817;25;7.60205999132796
Cc1ccc(cc1)-c1nn(c2ncnc(N)c12)C(C)(C)C;InChI=1S/C16H19N5/c1-10-5-7-11(8-6-10)13-12-14(17)18-9-19-15(12)21(20-13)16(2,3)4/h5-9H,1-4H3,(H2,17,18,19);ZVPDNRVYHLRXLX-UHFFFAOYSA-N;25116;1-tert-butyl-3-(4-methylphenyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine::CHEMBL306380::PP1::cid_1400;27;7.56863623584101
CN[C@@H]1CC2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13;InChI=1S/C28H26N4O3/c1-28-26(34-3)17(29-2)12-20(35-28)31-18-10-6-4-8-14(18)22-23-16(13-30-27(23)33)21-15-9-5-7-11-19(15)32(28)25(21)24(22)31/h4-11,17,20,26,29H,12-13H2,1-3H3,(H,30,33)/t17-,20?,26-,28+/m1/s1;HKSZLNNOFSGOKW-ZGQXJOJZSA-N;50059889;(staurosporine)3-methoxy-2-methyl-4-methylamino-(2S,3S,4S,6S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::12-[3-methoxy-2,6-dimethyl-4-methylamino-(2S,3R,4R,6S)-tetrahydro-2H-2-pyranyl]-6,7,12,13-tetrahydro-5H-indolo[2,3-a]pyrrolo[3,4-c]carbazol-5-one::12-[3-methoxy-6-methyl-4-methylamino-(2S,3R,4R,6S)-tetrahydro-2H-2-pyranyl]-6,7,12,13-tetrahydro-5H-indolo[2,3-a]pyrrolo[3,4-c]carbazol-5-one::15,16-dimethoxy-15-methyl-17-methylamino-(15S)-4,14,20-triazaheptacyclo[12.12.2.02,6.07,28.08,13.020,27.021,26]octacosa-1(27),2(6),7(28),8(13),9,11,21(26),22,24-nonaen-3-one::2-Amino-4-(2-amino-2-phenyl-ethyl)-6-(2-hydroxy-phenyl)-nicotinonitrile::3-methoxy-2-methyl-4-methylamino-(2R,3S,4S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14,19,21(26),22,24,27-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2R,3S,4S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2R,3S,4S,6S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2R,3S,4S,6S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21(26),22,24-nonaen-16-one(Staurosporine)::3-methoxy-2-methyl-4-methylamino-(2R,3S,4S,6S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21,23,25-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2R,3S,4S,6S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14,19,21(26),22,24,27-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2R,3S,4S,6S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2S,3R,4R)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2S,3R,4R)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14,19,21(26),22,24,27-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2S,3R,4R,6R)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2S,3R,4R,6R)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-(2S,3S,4S,6R)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21,23,25-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-2-methyl-4-methylamino-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14,19,21(26),22,24,27-nonaen-16-one::3-methoxy-4-methylamino-(2R,3S,4S,6S)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::3-methoxy-4-methylamino-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14(28),15(19),20(27),21(26),22,24-nonaen-16-one::8,12-Epoxy-1H,8H-2,7b,12a-triazadibenzo(a,g)cyclonona(cde)trinden-1-one,2,3,9,10,11,12-hexahydro-9-methoxy-8-methyl-10-(methylamino)-, (8alpha,9beta,10beta,12alpha)-(+)-::AM-2282::CHEMBL162::Indolocarbazole nitrogen derivative::Isoindolinone Urea derivative::staurosporin;36;7.44369749923271
CN(C)CC1CCN(CCn2nc(-c3cnc4[nH]ccc4c3)c3c(N)ncnc23)CC1;InChI=1S/C22H29N9/c1-29(2)13-15-4-7-30(8-5-15)9-10-31-22-18(20(23)26-14-27-22)19(28-31)17-11-16-3-6-24-21(16)25-12-17/h3,6,11-12,14-15H,4-5,7-10,13H2,1-2H3,(H,24,25)(H2,23,26,27);KUCNBQPAJZRQMJ-UHFFFAOYSA-N;50184766;CHEMBL3823861;38;7.42021640338319
Cn1c(Nc2cccc(c2)C(C)(C)C)nc2cc(Oc3ccnc(c3)-c3ncc[nH]3)ccc12;InChI=1S/C16H15FN4O/c1-2-22-11-21-19-15(12-3-5-14(17)6-4-12)16(20-21)13-7-9-18-10-8-13/h3-10H,2,11H2,1H3;DGXCRAFGLIAUJR-UHFFFAOYSA-N;50127687;CHEMBL3632717;40;7.39794000867204
CCS(=O)(=O)c1cc(Nc2ncc(F)c(n2)N(Cc2ccccc2C#N)c2cc(CO)ccc2C)ccc1N1CCN(C)CC1;InChI=1S/C33H36FN7O3S/c1-4-45(43,44)31-18-27(11-12-29(31)40-15-13-39(3)14-16-40)37-33-36-20-28(34)32(38-33)41(21-26-8-6-5-7-25(26)19-35)30-17-24(22-42)10-9-23(30)2/h5-12,17-18,20,42H,4,13-16,21-22H2,1-3H3,(H,36,37,38);WPFLVPJXKWCRQK-UHFFFAOYSA-N;50201641;CHEMBL3923175;45;7.34678748622466
CNS(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]c4CCCCc4c3CCC(N)=O)c2c1;InChI=1S/C21H24N4O4S/c1-23-30(28,29)12-6-8-18-15(10-12)16(21(27)25-18)11-19-14(7-9-20(22)26)13-4-2-3-5-17(13)24-19/h6,8,10-11,23-24H,2-5,7,9H2,1H3,(H2,22,26)(H,25,27)/b16-11-;VJHWNDGPWFUUKL-WJDWOHSUSA-N;50137573;3-{2-[5-Methylsulfamoyl-2-oxo-1,2-dihydro-indol-(3Z)-ylidenemethyl]-4,5,6,7-tetrahydro-1H-indol-3-yl}-propionamide::CHEMBL56569;50;7.30102999566398
CN1CCN(CC1)[C@H]1CC[C@H](CC1)n1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc12;InChI=1S/C29H34N6O/c1-33-15-17-34(18-16-33)22-9-11-23(12-10-22)35-19-26(27-28(30)31-20-32-29(27)35)21-7-13-25(14-8-21)36-24-5-3-2-4-6-24/h2-8,13-14,19-20,22-23H,9-12,15-18H2,1H3,(H2,30,31,32)/t22-,23+;FDVSOQRNTAPCHB-ZRZAMGCNSA-N;50114585;(R)-7-[4-(4-Methyl-piperazin-1-yl)-cyclohexyl]-5-(4-phenoxy-phenyl)-7H-pyrrolo[2,3-d]pyrimidin-4-ylamine::CHEMBL47203;59;7.22914798835786
CNS(=O)(=O)c1ccc2NC(=O)\C(=C/c3[nH]c4CCCCc4c3CCCN(C)C)c2c1;InChI=1S/C23H30N4O3S/c1-24-31(29,30)15-10-11-21-18(13-15)19(23(28)26-21)14-22-17(8-6-12-27(2)3)16-7-4-5-9-20(16)25-22/h10-11,13-14,24-25H,4-9,12H2,1-3H3,(H,26,28)/b19-14-;KNRLVDRDQDJIMP-RGEXLXHISA-N;50137571;3-[1-[3-(3-Dimethylamino-propyl)-4,5,6,7-tetrahydro-1H-indol-2-yl]-meth-(Z)-ylidene]-2-oxo-2,3-dihydro-1H-indole-5-sulfonic acid methylamide::CHEMBL52513;60;7.22184874961636
Cc1cccc(Cl)c1NC(=O)c1cnc(NC(=O)C2CC2)s1;InChI=1S/C15H14ClN3O2S/c1-8-3-2-4-10(16)12(8)18-14(21)11-7-17-15(22-11)19-13(20)9-5-6-9/h2-4,7,9H,5-6H2,1H3,(H,18,21)(H,17,19,20);CQZZCFVTEOJWAW-UHFFFAOYSA-N;13246;5-N-(2-chloro-6-methylphenyl)-2-N-cyclopropane-1,3-thiazole-2,5-diamido::BMS-354825 2-Carboxamido-4-hydrido-thiazole Analog 7n::CHEMBL131577::N-(2-chloro-6-methylphenyl)-2-[(cyclopropylcarbonyl)amino]-1,3-thiazole-5-carboxamide;71;7.14874165128092
